,000020,000040,000080,000100,000220,000230,000270,000300,000390,000430,000480,000490,000500,000520,000660,000670,000850,000860,000880,000890,000910,000950,000970,000990,001020,001060,001070,001080,001130,001210,001230,001340,001360,001380,001390,001420,001430,001440,001460,001520,001550,001560,001570,001620,001630,001680,001770,001780,001790,001820,001940,002070,002100,002140,002170,002200,002210,002220,002240,002270,002310,002350,002360,002380,002390,002450,002600,002630,002690,002710,002720,002760,002790,002820,002840,002870,002880,002900,002920,002960,003000,003060,003080,003120,003160,003200,003220,003230,003240,003300,003350,003410,003520,003570,003610,003620,003650,003670,003680,003720,003780,003830,003850,003920,003960,004000,004020,004090,004100,004250,004310,004370,004380,004410,004430,004440,004450,004490,004540,004560,004700,004710,004720,004770,004830,004840,004870,004890,004910,004920,004980,005010,005030,005070,005180,005300,005380,005420,005490,005500,005610,005680,005690,005720,005750,005800,005820,005850,005870,005930,005950,006060,006090,006110,006280,006340,006380,006390,006400,006570,006650,006660,006740,006890,006980,007210,007280,007310,007340,007460,007570,007590,007610,007660,007690,007700,007810,007980,008040,008110,008250,008260,008350,008420,008490,008500,008700,008730,008870,008970,009140,009150,009160,009190,009200,009270,009290,009310,009320,009420,009450,009460,009470,009540,009580,009680,009770,009830,010040,010060,010100,010120,010130,010140,010580,010620,010640,010660,010690,010770,010780,010820,010950,011000,011070,011090,011150,011170,011210,011230,011280,011300,011330,011390,011500,011690,011700,011780,011790,011930,012160,012200,012280,012330,012450,012600,012610,012690,012800,013520,013870,013890,014160,014280,014440,014530,014580,014680,014710,014820,014830,014910,014990,015230,015260,015590,015890,016090,016380,016450,016580,016590,016740,016800,017040,017180,017370,017550,017800,017810,017900,017960,018250,018470,018500,018880,019170,019180,019440,019490,020000,020150,020760,021050,021820,023000,023150,023450,023800,023810,024070,024090,024890,024900,025000,025540,025560,025620,025750,025820,025860,025890,026890,026940,027740,027970,029460,029530,032560,033180,033240,033250,033270,033530,033780,033920,034020,034220,035150,036580,041650,042660,042670,042700,044380,047400,047810,049770,049800,051630,051900,051910,055490,058430,058650,058730,063160,064350,064960,066570,068270,069260,069460,069620,069730,071090,071950,071970,073240,074610,075180,075580,077970,078520,079430,079550,079980,081000,082740,083420,084010,084680,084870,085310,089470,090080,090350,090370,090430,091090,092200,092220,092230,092440,092780,093050,093240,093370,096770,097950,100250,100840,101530,102280,102460,103140,103590,104700,105630,105840,108670,109070,111110,112610,115390,119650,120030,120110,123700,128940,133820,134380,134790,136490,138490,143210,144620,145210,145720,145990,155660,161000,161390,161890,163560,170900,183190,185750,192650,192820,194370,195870,200880,204320,207940,210540,213500,214330,214390,214420,226320,234080,241560,241590,248170,249420,264900,267250,267260,267270,268280,271560,271980,272210,272550,280360,281820,282690,285130,293480,298000,298020,298040,298050,300720,306200,308170,322000,336260,336370
2020-01-02,8400.0,282.0,28900.0,231500.0,11450.0,11100.0,42500.0,773.0,5050.0,3410.0,89000.0,5730.0,21950.0,21050.0,94700.0,646000.0,40400.0,20500.0,24350.0,1145.0,4035.0,15300.0,10150.0,27900.0,638.0,29900.0,20300.0,15750.0,149500.0,4360.0,5850.0,2470.0,4390.0,1740.0,11700.0,4695.0,15000.0,636.0,236500.0,1405.0,15400.0,7840.0,2350.0,719.0,101000.0,22900.0,21350.0,2770.0,19700.0,52600.0,13050.0,20700.0,11500.0,3525.0,60600.0,20200.0,16050.0,2025.0,20550.0,405000.0,32500.0,8900.0,1030.0,233500.0,22750.0,1885.0,149500.0,310.0,2495.0,2680.0,4705.0,2065.0,83200.0,4375.0,58100.0,1505.0,898.0,1315.0,2670.0,320000.0,14050.0,1370.0,4465.0,81900.0,3575.0,71900.0,17250.0,89100.0,1065000.0,42750.0,32100.0,5550.0,6460.0,6670.0,2130.0,2080.0,79300.0,49350.0,5400.0,1005.0,4230.0,90200.0,16400.0,437500.0,16300.0,44100.0,31200.0,101000.0,1420.0,3820.0,5330.0,237000.0,11700.0,174.0,15550.0,7600.0,45600.0,36650.0,2390.0,9270.0,38500.0,9210.0,6350.0,5000.0,2925.0,5260.0,1730.0,57600.0,5530.0,387.0,7190.0,10000.0,469.0,9500.0,56300.0,136500.0,118000.0,6390.0,236000.0,24800.0,86200.0,9010.0,8660.0,6070.0,4200.0,101000.0,19050.0,17950.0,7340.0,55200.0,10350.0,11700.0,7640.0,4320.0,131000.0,1175.0,3135.0,30250.0,232000.0,4040.0,116000.0,8070.0,3250.0,5290.0,3070.0,2015.0,1665.0,549000.0,29350.0,2770.0,22850.0,6830.0,3005.0,4150.0,46950.0,116000.0,12000.0,2630.0,1025.0,3710.0,7410.0,2230.0,3335.0,2555.0,35400.0,18050.0,2090.0,14050.0,63200.0,1050.0,20300.0,126500.0,2965.0,10550.0,2495.0,1840.0,6660.0,1400.0,2145.0,36450.0,45350.0,2985.0,15600.0,125500.0,4275.0,8890.0,32750.0,18500.0,4095.0,62800.0,2300.0,52600.0,424000.0,7220.0,835.0,44900.0,4020.0,2840.0,3365.0,3600.0,32800.0,2130.0,91900.0,2450.0,139000.0,1155.0,2735.0,218500.0,48950.0,2570.0,4460.0,707.0,1840.0,145000.0,4210.0,4960.0,1690.0,76000.0,50600.0,954.0,1145.0,2930.0,1675.0,247500.0,34700.0,2640.0,7810.0,3685.0,1525.0,2120.0,4915.0,92200.0,1125.0,3845.0,3495.0,3440.0,4395.0,103500.0,5330.0,28650.0,46550.0,2180.0,2360.0,28900.0,344.0,1220.0,5790.0,2440.0,7730.0,7240.0,15650.0,63100.0,3250.0,29450.0,2295.0,4950.0,4930.0,2560.0,67600.0,11550.0,2155.0,7800.0,29350.0,729.0,883.0,10800.0,7320.0,3615.0,13300.0,3335.0,31300.0,43000.0,3585.0,3020.0,8090.0,2925.0,6030.0,25100.0,5020.0,3810.0,2770.0,12100.0,1455.0,1230.0,55000.0,42200.0,140.0,4485.0,1105.0,1810.0,8120.0,1875.0,5350.0,5340.0,814.0,2460.0,18500.0,36600.0,7010.0,7660.0,11000.0,2985.0,18550.0,4665.0,92500.0,8410.0,5730.0,16350.0,8860.0,4610.0,3515.0,27350.0,5500.0,7960.0,854.0,2365.0,33800.0,223500.0,3470.0,4850.0,1266000.0,314000.0,22200.0,17050.0,79100.0,7030.0,30550.0,15450.0,43600.0,71000.0,180000.0,20600.0,2805.0,136500.0,4625.0,19100.0,1305.0,3185.0,4160.0,7760.0,4985.0,4580.0,6850.0,10650.0,13550.0,31750.0,6000.0,28050.0,4560.0,3400.0,6040.0,5590.0,2830.0,1160.0,5000.0,1230.0,8180.0,1345.0,207500.0,2935.0,2070.0,1060.0,55000.0,3880.0,4810.0,17800.0,1480.0,8130.0,146500.0,245000.0,2620.0,19800.0,7220.0,1100.0,16100.0,23300.0,3060.0,4785.0,17350.0,4215.0,54900.0,2505.0,14450.0,37350.0,14000.0,6940.0,83300.0,49450.0,3900.0,293500.0,2555.0,44600.0,47550.0,9610.0,4450.0,6730.0,1730.0,2990.0,53800.0,50000.0,4655.0,8230.0,32450.0,48500.0,5550.0,116000.0,75900.0,95200.0,6970.0,83800.0,12750.0,16250.0,5140.0,34900.0,428500.0,10200.0,14300.0,5800.0,8230.0,10900.0,20050.0,19650.0,33750.0,16900.0,35450.0,16950.0,8640.0,330000.0,11250.0,31500.0,73500.0,105500.0,35400.0,10400.0,15750.0,149500.0,23050.0,12350.0,66700.0,22800.0,144500.0,152500.0,26900.0,110000.0,93100.0,59800.0,19000.0,16500.0,8800.0,20650.0
2020-01-03,8360.0,279.0,28550.0,230500.0,11400.0,10950.0,42000.0,770.0,5030.0,3415.0,89000.0,5680.0,21700.0,21150.0,94500.0,658000.0,40450.0,20650.0,24550.0,1190.0,3990.0,15650.0,10250.0,27600.0,654.0,29700.0,20300.0,15750.0,149500.0,4425.0,5900.0,2470.0,4370.0,1720.0,11600.0,4650.0,14900.0,624.0,236500.0,1375.0,15450.0,7770.0,2510.0,710.0,97800.0,22850.0,21500.0,2845.0,19650.0,53600.0,13100.0,20300.0,11600.0,3530.0,60000.0,20300.0,16100.0,2025.0,20900.0,414500.0,32350.0,8950.0,1125.0,233500.0,22700.0,1885.0,149000.0,306.0,2485.0,2695.0,4770.0,2075.0,82300.0,4405.0,58100.0,1495.0,895.0,1330.0,2665.0,322000.0,13800.0,1370.0,4465.0,82200.0,3495.0,72000.0,17150.0,92600.0,1079000.0,42450.0,31550.0,5450.0,6290.0,6630.0,2040.0,2055.0,79300.0,49850.0,5330.0,1000.0,4240.0,90300.0,16150.0,439500.0,16300.0,43900.0,30800.0,114500.0,1495.0,3785.0,5410.0,235500.0,11800.0,171.0,15250.0,7560.0,45500.0,36500.0,2360.0,9240.0,38100.0,9060.0,6400.0,5660.0,2940.0,5400.0,1735.0,57800.0,5470.0,391.0,7250.0,9990.0,478.0,9420.0,57500.0,137000.0,116000.0,6260.0,237000.0,25000.0,85400.0,9010.0,8620.0,6040.0,4180.0,101500.0,19400.0,17750.0,7350.0,55500.0,10300.0,11500.0,7640.0,4275.0,131500.0,1160.0,3395.0,30250.0,229000.0,4040.0,114000.0,8080.0,3235.0,5220.0,3010.0,2010.0,1625.0,548000.0,29300.0,2815.0,22650.0,6800.0,2965.0,4200.0,47300.0,117500.0,12000.0,2650.0,1025.0,3700.0,7380.0,2200.0,3350.0,2570.0,34700.0,18300.0,2180.0,14350.0,63100.0,1060.0,20000.0,127500.0,2945.0,7400.0,2550.0,1840.0,6660.0,1430.0,2125.0,36000.0,45650.0,2905.0,15800.0,129500.0,4360.0,9000.0,32900.0,19200.0,4090.0,62800.0,2275.0,53000.0,425500.0,7240.0,840.0,45700.0,3930.0,2830.0,3425.0,3550.0,32400.0,2135.0,93500.0,2445.0,139500.0,1165.0,2715.0,216000.0,47800.0,2585.0,4465.0,707.0,1880.0,148000.0,4235.0,4945.0,1695.0,76200.0,49850.0,956.0,1150.0,2955.0,1735.0,250000.0,34850.0,2790.0,7830.0,3720.0,1495.0,2080.0,4920.0,93300.0,1125.0,3840.0,3480.0,3580.0,4470.0,106500.0,5310.0,28450.0,46750.0,2160.0,2360.0,28550.0,347.0,1290.0,5740.0,2485.0,7700.0,7260.0,15500.0,62200.0,3255.0,29350.0,2235.0,4960.0,4980.0,2595.0,67600.0,11450.0,2165.0,8120.0,29450.0,729.0,881.0,10650.0,7230.0,3660.0,13150.0,3435.0,31600.0,41750.0,3600.0,2985.0,8090.0,2950.0,6060.0,24750.0,4990.0,3875.0,2735.0,12100.0,1445.0,1270.0,55000.0,43350.0,137.0,4475.0,1110.0,1800.0,8150.0,1870.0,5380.0,5380.0,820.0,2510.0,18550.0,36950.0,7100.0,7730.0,11650.0,3055.0,18350.0,4710.0,92500.0,8460.0,5720.0,16250.0,9090.0,4585.0,3575.0,27500.0,5490.0,7970.0,939.0,2365.0,33950.0,222500.0,3460.0,4860.0,1263000.0,311000.0,22400.0,17150.0,78900.0,6900.0,30150.0,15450.0,43550.0,71100.0,177500.0,20450.0,2865.0,135500.0,4740.0,19000.0,1290.0,3160.0,4120.0,7530.0,4840.0,4670.0,6760.0,10650.0,13650.0,32850.0,6070.0,27850.0,4540.0,3400.0,6050.0,5520.0,2945.0,1165.0,4965.0,1225.0,8140.0,1380.0,206500.0,2935.0,2070.0,1060.0,55100.0,3945.0,4865.0,18050.0,1535.0,8210.0,149500.0,241000.0,2645.0,19800.0,7250.0,1080.0,15900.0,23750.0,3055.0,4750.0,17250.0,4250.0,55500.0,2465.0,14500.0,38100.0,14000.0,6970.0,83100.0,49250.0,3815.0,296500.0,2565.0,45000.0,48150.0,9650.0,4480.0,6790.0,1790.0,2990.0,53300.0,50300.0,4740.0,8380.0,31900.0,47500.0,5740.0,113500.0,75500.0,94000.0,6750.0,81500.0,13050.0,16100.0,5100.0,33950.0,422000.0,10900.0,14100.0,5740.0,8230.0,10600.0,19950.0,19700.0,34250.0,16750.0,35050.0,16850.0,8530.0,331000.0,11250.0,30850.0,72800.0,104000.0,35100.0,10250.0,15900.0,147500.0,23050.0,12350.0,67000.0,22750.0,140000.0,152000.0,27200.0,111000.0,93500.0,60400.0,24700.0,16200.0,8690.0,22800.0
